"screen_name","followers_count","text"
"Astik_the",29,"@KanganaTeam @TimesNow This is the clear message that @TimesNow dont speak about #Corona #Jobs #unemployment #GDP and even taking SSR death as political agenda for BJP. #Shame"
"LLS_property",63,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/TXoYipAtIJ"
"2songsStevie",1847,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/TXoYipAtIJ"
"Voice_of_Victor",1520,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"yespunjab",113074,"'Obesity emerges as new disease owing to sedentary lifestyle amid pandemic'

#Obesity #Disease #Lifestyle #Pandemic #Coronavirus #COVID19 #Corona #Covid

https://t.co/02QsaH2ZIK"
"yespunjab",113074,"How #lockdown prevented lakhs of #Corona cases, asks #AnandSharma

@AnandSharmaINC 

https://t.co/hCneilfZg7"
"yespunjab",113074,"Maharashtra daily Covid deaths touch new record, state toll crosses 30K

#Maharashtra #Coronavirus #COVID19 #Corona #Covid

https://t.co/cCfjjo8Ex8"
"yespunjab",113074,"Global Covid-19 cases surpass 29.6mn: Johns Hopkins

#Coronavirus #COVID19 #Corona #Covid

https://t.co/yLltccwVYP"
"yespunjab",113074,"Less than 10% COVID-19 cases, 0.2% deaths under age 20: WHO Chief

#WHO #TedrosAdhanomGhebreyesus #Coronavirus #COVID19 #Corona #Covid 

@WHO @DrTedros 

https://t.co/00U7QuEQxU"
"yespunjab",113074,"India's Covid-19 cases cross 50 lakh-mark - Last 24 hours figures

#India #HealthMinistry #ICMR #Coronavirus #COVID19 #Corona #Covid

https://t.co/6vcdTtjLO8"
"yespunjab",113074,"#SushantSinghRajput case: #ShrutiModi not quizzed as #SIT member tests #Corona positive

https://t.co/wny5TSoUpA"
"_gajarvis",288,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/TXoYipAtIJ"
"RemainRevoke",1321,"Northern Ireland Coronavirus (COVID-19) overview of individuals who have had at least one lab-confirmed positive test result, by date reported. #coronavirus #NorthernIreland #Corona #covid19 #Covid19UK https://t.co/s4iPVnS9z8"
"mithra38737649",276,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/TXoYipAtIJ"
"TheSpunQ",19549,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/TXoYipAtIJ"
"hannah_kg",447,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> Wales Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #Wales #Corona #covid19 #Covid19UK https://t.co/TXoYipAtIJ"
"VidyabhushanT",239,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ildp8122",5,"Are you in need of Covid 19 testing kit?

Check out https://t.co/TyIMtaS2rr to see how we can help.

#testing #covid-19 #corona #lab #ildp #medkinect https://t.co/kfDdr0CuNO"
"SamSpeaketh",174,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"StartupsBe",11767,"<U+0001F30D> @FlandersTrade is coming up w/ post #corona #subsidy packages for 1st time exporters (€7K) &amp; for more experienced exporters (€5K).

More info via one of their webinars on Sep 22 or 24: https://t.co/zx2vrBKCj2
@_GoGlobal_ #LetsGoGlobal #FIT #internationalization #export https://t.co/JUmuJBAsei"
"ThatBlondeAmber",8,"Gotta email a photo for the yearbook since we’re doing virtual learning. Is it cool if I put my son in a Corona shirt? Poor choice or rockstar move? #virtuallearning #momlife #Corona"
"krishnagajre",919,"No, don't look @ my face. 
Look @ the background - KOLKATA is getting ready for Durga Puja... Mandap - huge size. 
I thought #Corona <U+0001F610><U+0001F610>!!!!? https://t.co/lbNp3cMeQq"
"gidionics",36,"Creativity in time  of Corona. Turned the Ugly Duckling into a Black Swan with a new paint job.#postcodeloterijfiets #postcodeloterij #paintjob #bikesofamsterdam #bikesofinstagram #bike #corona #amsterdam #netherlands https://t.co/NifE4c614P"
"mr_Poppy7",20,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"aapkikrantinews",1786,"When government is behaving as if #Corona no more exists and has vanished, AAP volunteers are going door to door, doing health check ups and create awareness, asking people to continue taking precautions. https://t.co/z5VgsB8ubJ"
"InaFlorence",44,"@realDonaldTrump L I A R. I give you FOUR more Pinocchios!

@CNN @foxnewsalert @OANN @morningmika @JoeNBC @AC360 #TrumpLied200KDied 
#PedoTrump 
#TrumpIsANationalDisgrace 
#TrumpIsNotWell 
#TrumpIsALaughingStock 
#TrumpIsIncompetent 
#TrumpIsALoser 
#TrumpVirus 
#Corona"
"InaFlorence",44,"@realDonaldTrump L I A R. I give you FOUR more Pinocchios!

@CNN @foxnewsalert @OANN @morningmika @JoeNBC @AC360 #TrumpLied200KDied 
#PedoTrump 
#TrumpIsANationalDisgrace 
#TrumpIsNotWell 
#TrumpIsALaughingStock 
#TrumpIsIncompetent 
#TrumpIsALoser 
#TrumpVirus 
#Corona"
"Michael_Arntz",76,"Corona-Notstand ohne Pandemie!

#Corona #COVID19 #fake #Pandemie
https://t.co/GMzyHVKCWS via @YouTube"
"RubyGulati5",28,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"BectBhilai",165,". @GaurangaDas is the Director of #ISKCON's @goecovillage &amp; Bhaktivedanta Research Centre #BECT is honored to host him LIVE on 25th September at 6:30 PM IST at @bectofficial and @gaunagadasofficial Facebook pages. #bect #becttalks #iskcon #bhilai #chhattisgarhnews #gita #corona https://t.co/eCTx0iVBnH"
"BectBhilai",165,"@GaurangaDas is the Director of #ISKCON's @goecovillage &amp; Bhaktivedanta Research Centre #BECT is honored to host him LIVE on 25th September at 6:30 PM IST at @bectofficial and @gaunagadasofficial Facebook pages. #bect #becttalks #iskcon #bhilai #chhattisgarhnews #gita #corona https://t.co/RWuGR16ty3"
"CovidDaily",10,"#corona #covid19 
COVID-19 Reports as 16/09/2020 08:56 (UTC)

Confirmed Cases: 29576627

Recovered: 20106072

Deaths: 935607"
"CovidDaily",10,"#corona #covid19 
COVID-19 Reports as 16/09/2020 14:56 (UTC)

Confirmed Cases: 29604512

Recovered: 20141378

Deaths: 936317"
"rprsayz",309,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"digimaxlife",286,"The propaganda queen... It is already late.. #UmarKhalidTerrorist has already accepted his involvement in #DelhiRiots in front of police. So your this effort has already gone waste. App #Corona ka ek aur test kar lijiye. Sayed isbar FEMALE nikal aye.. Good luck https://t.co/4jFD9Pvk2R"
"wolfheilmann",1369,"Today 6885 new keys were distributed to the German #Corona app. Total checked keys today is 66294. # of keys is NOT number of infected people sharing their diagnosis with the app. More details and insights at https://t.co/gN49jPiTE1

#WearAMask<U+0001F637> #InstallTheApp https://t.co/vtaITVskAK"
"RaushanKumar25",266,"@IDBI_Bank sir why district administration must not file suit case upon your bank and your BM mr Raj Vardhan? 
Ain't he was trying to push customers towards #Corona ? https://t.co/RwS80E7UXg"
"painisback__",499,"No, don't look @ my face. 
Look @ the background - KOLKATA is getting ready for Durga Puja... Mandap - huge size. 
I thought #Corona <U+0001F610><U+0001F610>!!!!? https://t.co/lbNp3cMeQq"
"Gari7111",5,"I believe, theatre owners have gone mad if they are asking govt to give permission to open theatres. Govt closed theatres when 500 #Corona cases were in the country. And they are asking to open when 50lakh #Corona cases are in the country. It’s really very funny behaviour of them"
"nacindexcom",327,"Tesla&amp;#39;s Weird Bug With V3 Supercharger Stations In Europe: No Electricity Charges
https://t.co/GY4YJacGZs
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/D1ttwNSPNr"
"nacindexcom",327,"A Key Trace Of The Existence Of Life On Venus Has Been Discovered: Here Are All The Details
https://t.co/IMKBQpm5Je
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/2qV6GIm3AF"
"nacindexcom",327,"Elon Musk: Smartwatches Are Yesterday&amp;#39;s, Neuralink Is The Technology Of The Future
https://t.co/IZ2lUGdfz3
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/dUkwDE2Lwv"
"nacindexcom",327,"Bosnian man turns Ford F-150 into Tesla Cybertruck that will be its biggest rival
https://t.co/32MSUXohc4
#electronic #technology #corona #covid #elonmusk #future #car #selfdriving #drone #bitcoin #coin #mine #kripto #crypto #Tourism #blockchain #digital #digitalmoney https://t.co/tqSoMdNsCX"
"adrechsel",4003,"@SamJamesMorgan Instead of claiming to be a descendant of Charlemagne in order to become chancellor, how about, I dunno, just do your job? #Corona #Tönies"
"Divsbabs",9770,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ManojReddieDHFM",1581,"#Delhi #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Fortis Hospital, Vasant kunj.
Contact 7827756295 
via
@Rakshit88681554
 #Bloodpointorg #Bloodmatters"
"ManojReddieDHFM",1581,"#Delhi #SOS #COVID19India
Need A+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Jaipur Golden Hospital. 
Contact 9899333416
Via
@drmudita
 #Bloodpointorg #Bloodmatters"
"ManojReddieDHFM",1581,"#Gadag #Karnataka #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Chirayu Hospital.
Contact 9482531770
via
@LPanchaxari
#Bloodpointorg #Bloodmatters"
"g_silberman",12757,"Just a reminder to join me for the webinar on IAG Mobility - Thursday, September 17th at 1:00 pm EST.

#wealthmanagement #familyoffice #investment #economy #venturecapital #covid19 #corona #coronavirus #electricvehicle #electricinvestment #Battery 
 
 https://t.co/TOU0xGW3pC"
"g_silberman",12757,"Solar Winds Corporation Exploring Potential Spin-Off Of MSP Business

#wealthmanagement #familyoffice #investment #economy #venturecapital #covid19 #corona #coronavirus #wuhanvirus #wuhan #china #US #chinavirus 

https://t.co/mJOnGaTyDa"
"neuroevent",176,"Online International conference on Neuroscience and Psychiatry conference on 24 th Sept 2020. 
For more details https://t.co/uDmae8DyPn
WhatsApp: +44 20 3966 6807
#WednesdayWisdom #Neuropath #neuroscience #psychology #Conference #Corona #COVID19 
#brain #MentalHealthAwareness"
"MissAmericaPie",14091,"EMBOLDENED WILD ANIMALS. STAY AWARE. BE CAREFUL. STAY SAFE.  MUCH WORSE THAN #CORONA!!! https://t.co/4akPSsVFQV"
"sailtri007",113,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"gogu0927",423,"The Chinese eat mice. Sure, they will bring deadly viruses, share this video to worldwide.
#coronarvirus 
#corona
#koronavirus
#korona
#China 
#ChinaVirus https://t.co/O0ObB2pZG0"
"ta_editingcc",440,"Anuwa: the President should please open up tomorrow. Can we please move to Stage 4 with curfew remaining from 22:00 - 5:00 a.m. #Corona #Namibia"
"Mahender_Chem",2480,"No, don't look @ my face. 
Look @ the background - KOLKATA is getting ready for Durga Puja... Mandap - huge size. 
I thought #Corona <U+0001F610><U+0001F610>!!!!? https://t.co/lbNp3cMeQq"
"ChrysChilds",656,"Get ready for today’s #middayshakedown on @fuburadio 

Visit
https://t.co/ziJg7Y9MJt 

#cardib #corona #chryschilds #radio #rnb #louisville #funland #fuburadio #iheartradio #china #virologist #breonnataylor #ny #trump #ice #middayshakedown #liveradio https://t.co/O5auJOdrWb"
"timepassdotcom",186,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"likz84",63,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
